# الموجةُ الثانية: ورش/قالون جيلٌ أوّل كان له مصدرُ توقيت **ولم يبلغ العتبة**
# (‏مسارُ المصدر يُشهد حفصاً وشعبةَ فقط — قِيس: قالون 92.3% وورش دونه)
dokali	qalun	https://server7.mp3quran.net/dokali/{surah:03d}.mp3	1
husary_qalun	qalun	https://server13.mp3quran.net/husr/Rewayat-Qalon-A-n-Nafi/{surah:03d}.mp3	1
m_sayed_warsh	warsh	https://server16.mp3quran.net/m_sayed/Rewayat-Warsh-A-n-Nafi/{surah:03d}.mp3	2
qazabri	warsh	https://server9.mp3quran.net/omar_warsh/{surah:03d}.mp3	2
